name,link,price,review_count,review_percentage,game_tags,Review_Category
All Walls Must Fall - A Tech-Noir Tactics Game,https://store.steampowered.com/app/628290/All_Walls_Must_Fall__A_TechNoir_Tactics_Game/?snr=1_7_7_230_150_917,9.99,186,64,"['Tactical RPG', 'Turn-Based Tactics', 'Turn-Based Strategy', 'Strategy', '2.5D', 'Roguelike', 'RPG', 'Isometric', 'Noir', 'Story Rich', 'Alternate History', 'Singleplayer', 'Cold War', 'Bullet Time', 'Cyberpunk', 'LGBTQ+', 'Procedural Generation', 'Turn-Based Combat', 'Time Manipulation', 'Perma Death']",0-250
Mini Island,https://store.steampowered.com/app/1188310/Mini_Island/?snr=1_7_7_230_150_917,2.99,26,96,"['Action', 'Indie', 'Casual']",0-250
Crystal Chasers League,https://store.steampowered.com/app/1375650/Crystal_Chasers_League/?snr=1_7_7_230_150_917,9.99,13,92,"['Multiplayer', 'Action', 'Funny', 'Racing', 'Casual', 'Family Friendly', 'Party', 'Combat Racing', 'Cartoony', 'Cute', 'Local Multiplayer', 'Early Access', 'Sports', 'Colorful', 'Online Co-Op', '4 Player Local', 'Team-Based', 'Battle Royale', 'PvP', 'Arena Shooter']",0-250
Dreamland Solitaire,https://store.steampowered.com/app/1149590/Dreamland_Solitaire/?snr=1_7_7_230_150_917,3.99,35,100,"['Indie', 'Casual', 'Strategy', 'Solitaire', 'Atmospheric', 'Singleplayer', 'Addictive']",0-250
Yōdanji,https://store.steampowered.com/app/736710/Ydanji/?snr=1_7_7_230_150_917,4.99,30,83,"['Indie', 'RPG', 'Casual', 'Action', 'Adventure', 'Roguelike', 'Pixel Graphics', 'Turn-Based', 'Retro', 'Anime', 'Dungeon Crawler', 'Singleplayer', 'JRPG', 'Fantasy', 'Traditional Roguelike', 'Mystery Dungeon']",0-250
Incarnation,https://store.steampowered.com/app/2680810/Incarnation/?snr=1_7_7_230_150_917,1.99,16,81,"['Action', 'Adventure', 'Action Roguelike', 'Platformer', 'Roguelike', '2D Platformer', 'Hack and Slash', 'Minimalist', 'Pixel Graphics', 'Dark', 'Dark Fantasy', 'Fantasy', 'Horror', 'Mythology', 'Old School', 'Philosophical', 'Retro', 'Combat', 'Procedural Generation', 'Singleplayer']",0-250
DETUNED,https://store.steampowered.com/app/2325040/DETUNED/?snr=1_7_7_230_150_917,4.99,10,100,"['Roguelike', 'Rhythm', 'Horror', 'Procedural Generation', 'Hidden Object', 'Surreal', '2.5D', 'Stylized', 'Hand-drawn', 'Dark', 'Atmospheric', 'Psychological Horror', 'Survival Horror', 'Psychedelic', 'Choices Matter', 'Perma Death', 'Singleplayer', 'Point & Click', 'Indie', 'Action']",0-250
Seventh Star,https://store.steampowered.com/app/2240660/Seventh_Star/?snr=1_7_7_230_150_917,24.99,22,100,"['RPG', 'JRPG', 'Party-Based RPG', 'Turn-Based Strategy', 'Fantasy', 'Magic', 'Medieval', 'Old School', 'Character Customization', 'Female Protagonist', 'Indie', 'Story Rich', 'Singleplayer', 'Turn-Based Combat', 'RPGMaker']",0-250
9th Sentinel Sisters,https://store.steampowered.com/app/2134560/9th_Sentinel_Sisters/?snr=1_7_7_230_150_917,4.99,198,79,"['Early Access', 'Roguelite', 'Action', 'Hack and Slash', 'Post-apocalyptic', 'Dark', 'Female Protagonist', 'Futuristic', 'Choices Matter', 'Atmospheric', 'Controller', 'Twin Stick Shooter', 'Action Roguelike', '2.5D', 'Sci-fi', 'Hand-drawn', 'Aliens', 'Dystopian', 'Mechs', 'Singleplayer']",0-250
LoBlocks,https://store.steampowered.com/app/1697810/LoBlocks/?snr=1_7_7_230_150_917,2.99,13,100,"['Casual', 'Strategy', 'Sandbox', 'Puzzle', 'Tabletop', 'Pixel Graphics', 'Board Game', 'Relaxing', 'Match 3', 'Arcade', 'Soundtrack', 'Score Attack', 'Sokoban', 'Singleplayer']",0-250
Another Tomorrow,https://store.steampowered.com/app/1690440/Another_Tomorrow/?snr=1_7_7_230_150_917,11.99,43,88,"['Adventure', 'First-Person', 'Point & Click', 'Atmospheric', 'Puzzle', 'Exploration', 'Escape Room', 'Mystery', '2D', 'Casual', 'Indie', 'Story Rich', 'Short', 'Singleplayer', 'Hidden Object']",0-250
Gothic Murder: Adventure That Changes Destiny,https://store.steampowered.com/app/1404130/Gothic_Murder_Adventure_That_Changes_Destiny/?snr=1_7_7_230_150_917,11.99,49,97,"['Adventure', 'Mystery', 'Visual Novel', 'Multiple Endings', 'Choose Your Own Adventure', '2D', 'Singleplayer', 'Otome', 'Female Protagonist', 'Anime']",0-250
Dizzy Rogues,https://store.steampowered.com/app/2169300/Dizzy_Rogues/?snr=1_7_7_230_150_917,3.99,43,90,"['Action Roguelike', 'Arcade', 'Runner', 'Action', 'Roguelike', 'Replay Value', 'Pixel Graphics', 'Side Scroller', 'Roguelite', 'Funny', 'Cute', 'Difficult', 'Combat', 'Perma Death', 'Old School', 'Controller', 'Procedural Generation', '2D', 'Indie', 'Singleplayer']",0-250
Dark City: Vienna Collector's Edition,https://store.steampowered.com/app/1157810/Dark_City_Vienna_Collectors_Edition/?snr=1_7_7_230_150_917,9.99,14,85,"['Casual', 'Adventure', 'Hidden Object']",0-250
Biba`s Adventures — Hardcore Platformer,https://store.steampowered.com/app/1197230/Bibas_Adventures__Hardcore_Platformer/?snr=1_7_7_230_150_917,9.99,25,88,"['Precision Platformer', '2D Platformer', 'Difficult', 'Fast-Paced', 'Platformer', '2D', 'Action', 'Adventure', 'Colorful', 'Perma Death', 'Funny', 'Cute', 'Soundtrack', 'Controller', 'Singleplayer', 'Multiplayer', 'Puzzle', 'Comedy', 'Combat', 'Indie']",0-250
Penguin Park 3D,https://store.steampowered.com/app/1167850/Penguin_Park_3D/?snr=1_7_7_230_150_917,2.99,19,94,"['Indie', 'Simulation', 'Relaxing', '3D', 'Cute']",0-250
Swords & Bones 3,https://store.steampowered.com/app/2280910/Swords__Bones_3/?snr=1_7_7_230_150_917,4.99,12,91,"['Adventure', 'Action', 'RPG', 'Arcade', 'Action-Adventure', 'Action RPG', 'Platformer', 'Side Scroller', 'Hack and Slash', '2D Platformer', '2D', 'Pixel Graphics', '1980s', ""1990's"", 'Demons', 'Fantasy', 'Dark Fantasy', 'Swordplay', 'Zombies', 'Combat']",0-250
Mission Critical,https://store.steampowered.com/app/1006460/Mission_Critical/?snr=1_7_7_230_150_918,3.99,14,100,"['Adventure', 'Strategy', 'FMV']",0-250
Borstal,https://store.steampowered.com/app/453730/Borstal/?snr=1_7_7_230_150_918,2.99,22,54,"['Survival', 'Pixel Graphics', 'Choose Your Own Adventure', 'Roguelite', 'Procedural Generation', 'Nature', 'Adventure', 'Inventory Management', 'Multiple Endings', 'RPG', 'Indie', 'Visual Novel', 'Roguelike', 'Grid-Based Movement', 'Exploration', '2D', 'Minimalist', 'Dark', 'Retro', 'Choices Matter']",0-250
The Cabinets of Doctor Arcana,https://store.steampowered.com/app/831070/The_Cabinets_of_Doctor_Arcana/?snr=1_7_7_230_150_918,9.99,44,90,"['Adventure', 'Casual', 'Indie', 'Mystery', 'Puzzle', 'Atmospheric', 'Magic', 'Point & Click', 'Hidden Object', 'Gothic', 'Mystery Dungeon', 'Puzzle Platformer', 'Cinematic', 'Hand-drawn', 'Noir', 'Stylized', 'Dark', 'Dark Fantasy', 'Fantasy', 'Illuminati']",0-250
labyrinth,https://store.steampowered.com/app/1234890/labyrinth/?snr=1_7_7_230_150_918,2.99,11,81,"['Indie', 'Adventure', 'Puzzle', 'Relaxing', 'Cute', 'Experimental', 'Female Protagonist', 'Exploration', 'RPG']",0-250
Total Arcade Racing,https://store.steampowered.com/app/1264730/Total_Arcade_Racing/?snr=1_7_7_230_150_918,9.99,21,100,"['Racing', 'Local Multiplayer', 'Party', 'Competitive', 'Driving', 'Family Friendly', 'Arcade', 'Sports', 'Physics', 'PvP', 'Retro', '2D', 'Top-Down', 'Action', 'Simulation', 'Co-op', 'Local Co-Op', 'Multiplayer', 'Singleplayer', '4 Player Local']",0-250
Towertale,https://store.steampowered.com/app/980480/Towertale/?snr=1_7_7_230_150_918,5.79,45,93,"['Boss Rush', 'Action RPG', 'Character Action Game', 'Action-Adventure', '2D', 'RPG', 'Story Rich', 'Multiple Endings', 'Fantasy', 'Class-Based', 'Singleplayer', 'Souls-like', 'Action', 'Adventure', '2D Platformer', 'Choices Matter', 'Anime', 'Controller', 'Colorful', 'Platformer']",0-250
Easy puzzle: Landscape,https://store.steampowered.com/app/1285350/Easy_puzzle_Landscape/?snr=1_7_7_230_150_918,2.49,11,100,"['Souls-like', 'Hidden Object', 'Education', 'Puzzle', 'Card Game', 'Tabletop', '2D', 'Relaxing', 'Casual', 'Family Friendly', 'Logic', 'Atmospheric', 'Singleplayer', 'Indie', 'Music']",0-250
Chess Pills,https://store.steampowered.com/app/2016540/Chess_Pills/?snr=1_7_7_230_150_918,3.38,34,97,"['Chess', 'Board Game', 'Survival Horror', 'Puzzle', 'Time Attack', 'Difficult', 'Turn-Based Strategy', 'Time Manipulation', 'Medical Sim', 'Atmospheric', 'Psychological', 'Strategy', 'Tabletop', 'Dark Humor', 'Psychological Horror', 'Turn-Based Tactics', 'Retro', 'Indie', 'Singleplayer', 'Gore']",0-250
Wild world,https://store.steampowered.com/app/1598710/Wild_world/?snr=1_7_7_230_150_918,0.99,15,80,"['Early Access', 'Action Roguelike', 'Spectacle fighter', 'Bullet Hell', 'Tower Defense', 'Shooter', 'Strategy', '2D', 'Colorful', 'Pixel Graphics', 'Survival', 'Combat', 'Singleplayer', 'Cartoony', 'Physics', 'Indie', '2D Fighter', 'War', 'Adventure', 'Roguelike']",0-250
Godless,https://store.steampowered.com/app/1677090/Godless/?snr=1_7_7_230_150_918,5.79,25,88,"['Early Access', 'Strategy', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Turn-Based Combat', 'Fantasy', 'Tactical', 'God Game', 'Roguelike', 'Auto Battler', 'Indie', 'Roguelite', '3D', 'Minimalist', 'Stylized', 'Top-Down', 'Magic', 'Supernatural', 'Choices Matter', 'Procedural Generation']",0-250
Zero Tolerance,https://store.steampowered.com/app/1257930/Zero_Tolerance/?snr=1_7_7_230_150_918,11.99,48,85,"['Arena Shooter', 'Horror', 'Action', 'Survival Horror', 'Outbreak Sim', 'Shooter', '2.5D', 'Survival', 'First-Person', 'Comic Book', 'Story Rich', 'Pixel Graphics', 'Cinematic', 'Local Multiplayer', 'Singleplayer', 'Multiplayer', 'FPS', 'Retro']",0-250
Ardarium,https://store.steampowered.com/app/1737200/Ardarium/?snr=1_7_7_230_150_918,0.99,14,100,"['Simulation', 'Casual', 'Sandbox', 'Education', 'Colorful', 'Relaxing', 'Destruction', 'Nature', '2D', 'Top-Down', 'God Game', 'Pixel Graphics', 'Political Sim', 'Real Time Tactics', 'Outbreak Sim', 'Cartoony', 'Agriculture', 'Atmospheric', 'Medieval', 'Military']",0-250
Katana Rama,https://store.steampowered.com/app/1944630/Katana_Rama/?snr=1_7_7_230_150_918,9.99,17,94,"['Action', 'Adventure', 'Action Roguelike', 'Action-Adventure', 'Arcade', 'Roguelike', '3D', 'Colorful', 'Stylized', ""1990's"", 'Cyberpunk', 'Hacking', 'Ninja', 'Old School', 'Parkour', 'Retro', 'Sci-fi', 'Combat', 'Controller', 'Hack and Slash']",0-250
Living Legends: The Crystal Tear Collector's Edition,https://store.steampowered.com/app/1236960/Living_Legends_The_Crystal_Tear_Collectors_Edition/?snr=1_7_7_230_150_918,9.99,17,100,"['Adventure', 'Casual', 'Hidden Object', 'Mystery', 'Point & Click']",0-250
GAZZLERS,https://store.steampowered.com/app/1707620/GAZZLERS/?snr=1_7_7_230_150_918,5.79,24,87,"['Gun Customization', 'Singleplayer', 'Action', 'VR', 'First-Person', ""Shoot 'Em Up"", 'Funny', 'FPS', 'Stylized', 'Shooter', 'Post-apocalyptic', 'Colorful', 'Atmospheric', 'On-Rails Shooter', 'Futuristic', 'Comedy', 'Action Roguelike', '3D', 'Cartoon', 'Comic Book']",0-250
Barold: Inferno,https://store.steampowered.com/app/2213430/Barold_Inferno/?snr=1_7_7_230_150_918,4.49,31,100,"['Roguelike', 'Procedural Generation', 'Crafting', 'Adventure', 'Fantasy', 'Singleplayer', 'Action', 'Bullet Hell', 'Demons', '2D', 'Action-Adventure', 'Combat', 'Perma Death', 'Dungeon Crawler', 'Colorful', 'Top-Down', 'Medieval', 'Indie', 'Action Roguelike']",0-250
TheTravelGame,https://store.steampowered.com/app/2123800/TheTravelGame/?snr=1_7_7_230_150_918,0.89,26,92,"['Horror', 'Multiple Endings', 'Cute', 'Point & Click', 'Psychological Horror', 'Puzzle', 'Casual', 'Adventure', 'Collectathon', 'Indie', 'Hidden Object', '2D', 'Hand-drawn', 'Singleplayer']",0-250
Magic Potion Millionaire,https://store.steampowered.com/app/1461630/Magic_Potion_Millionaire/?snr=1_7_7_230_150_918,14.99,23,91,"['Action Roguelike', '2D Platformer', 'Action', 'Hack and Slash', 'Platformer', 'Management', '2D', 'Multiple Endings', 'Story Rich', 'Procedural Generation', 'Pixel Graphics', 'Indie', 'Fantasy', 'Magic', 'Comedy', 'Retro', 'Singleplayer']",0-250
Now Testing: 407,https://store.steampowered.com/app/1609310/Now_Testing_407/?snr=1_7_7_230_150_918,0.99,17,41,"['Adventure', 'Puzzle', 'Action', 'Platformer', 'Puzzle Platformer', 'Casual', 'First-Person', '3D Platformer', '3D', 'Comedy', 'Funny', 'Parkour', 'Cinematic', 'Atmospheric', 'Dark Comedy', 'Relaxing', 'Story Rich', 'Sci-fi', 'Singleplayer', 'Narration']",0-250
Puzzle Battler! Mirai,https://store.steampowered.com/app/1213910/Puzzle_Battler_Mirai/?snr=1_7_7_230_150_918,6.99,17,94,"['Puzzle', 'Cute', 'Bullet Hell', 'Pixel Graphics', 'Retro', '2D', 'Female Protagonist', 'Colorful', '2D Platformer', 'Puzzle Platformer', 'Tutorial', 'Deckbuilding', 'Controller', 'Cartoony', 'Singleplayer', '1980s', 'Action', ""1990's"", 'Collectathon', 'RPG']",0-250
Engineer Alpha,https://store.steampowered.com/app/1731930/Engineer_Alpha/?snr=1_7_7_230_150_918,9.99,22,81,"['Simulation', 'Sandbox', 'Exploration', '3D', 'First-Person', 'Voxel', 'Automation', 'Building', 'Crafting', 'Futuristic', 'Logic', 'Management', 'Mining', 'Sci-fi', 'Survival', 'Inventory Management', 'Open World', 'Procedural Generation', 'Singleplayer', 'Early Access']",0-250
Sisters Royale: Five Sisters Under Fire,https://store.steampowered.com/app/1133300/Sisters_Royale_Five_Sisters_Under_Fire/?snr=1_7_7_230_150_918,13.99,34,97,"['Bullet Hell', 'Top-Down Shooter', 'Singleplayer', 'Action', 'Arcade', '2D', 'Indie', ""Shoot 'Em Up"", 'Anime']",0-250
Vaccine Rebirth,https://store.steampowered.com/app/2252790/Vaccine_Rebirth/?snr=1_7_7_230_150_918,6.99,16,87,"['Survival Horror', 'Roguelike', ""1990's"", 'Horror', 'Zombies', 'Pixel Graphics', 'Psychological', 'Local Co-Op', 'Resource Management', 'Time Management', 'Action Roguelike', '2.5D', 'Action-Adventure', 'Action', 'Split Screen', 'Atmospheric', 'Sci-fi', 'Mystery', 'Procedural Generation', 'Inventory Management']",0-250
FallingStarTown: The Ghost From Past,https://store.steampowered.com/app/2069500/FallingStarTown_The_Ghost_From_Past/?snr=1_7_7_230_150_919,1.99,11,100,"['Drama', 'Story Rich', 'Atmospheric', 'Mystery', 'Romance', 'Exploration', 'Interactive Fiction', 'RPG', 'Sci-fi', 'Pixel Graphics', 'Adventure', 'JRPG', 'Conversation', 'Visual Novel', '2D Platformer', '2D', 'Cute', 'Emotional', 'Logic', 'Open World']",0-250
Time Tenshi 2,https://store.steampowered.com/app/490160/Time_Tenshi_2/?snr=1_7_7_230_150_919,9.99,43,88,"['Nudity', 'Sexual Content', 'Anime', 'Visual Novel', 'Mature', 'Indie', 'Adventure', 'Simulation', 'Hentai']",0-250
Umbral Omen,https://store.steampowered.com/app/2099390/Umbral_Omen/?snr=1_7_7_230_150_919,7.99,13,92,"['Casual', 'Puzzle', 'Strategy', 'Logic', 'Relaxing', 'Singleplayer', 'Medieval', 'Nature', 'Pixel Graphics', '2D', 'Board Game', 'Procedural Generation', 'Score Attack', 'Tutorial']",0-250
Libra of the Vampire Princess,https://store.steampowered.com/app/604170/Libra_of_the_Vampire_Princess/?snr=1_7_7_230_150_919,39.99,21,90,"['Visual Novel', 'Casual', 'Simulation', 'Adventure', 'Anime', 'Sexual Content', 'Nudity', 'Vampire']",0-250
Storm over the Pacific,https://store.steampowered.com/app/302320/Storm_over_the_Pacific/?snr=1_7_7_230_150_919,0.89,29,41,"['Strategy', 'Simulation', 'World War II', 'Turn-Based Strategy']",0-250
Core Awaken ~Jilelen and LittleSnow~,https://store.steampowered.com/app/1289960/Core_Awaken_Jilelen_and_LittleSnow/?snr=1_7_7_230_150_919,17.99,23,100,"['Action', 'Indie', 'Exploration', 'Sexual Content', 'Cute', 'Anime', 'Singleplayer', 'Funny', 'Female Protagonist']",0-250
MLB Home Run Derby VR,https://store.steampowered.com/app/821370/MLB_Home_Run_Derby_VR/?snr=1_7_7_230_150_919,14.99,35,71,"['Sports', 'Action', 'VR', 'Baseball', 'Singleplayer', 'Score Attack']",0-250
Kosmo Laika : Guide to Space,https://store.steampowered.com/app/1581740/Kosmo_Laika__Guide_to_Space/?snr=1_7_7_230_150_919,1.99,19,100,"['Casual', 'Dog', 'Space', 'Trivia', 'Word Game', 'Science', 'Hand-drawn', 'Text-Based', 'Point & Click', 'Minimalist', 'Education', 'Stylized', 'Female Protagonist', 'Puzzle', 'Tabletop', '2D', 'Funny', 'Exploration', 'Singleplayer', 'Immersive']",0-250
Of Mice and Moggies,https://store.steampowered.com/app/1409180/Of_Mice_and_Moggies/?snr=1_7_7_230_150_919,7.99,25,100,"['Sokoban', 'Puzzle', 'Difficult', '2D', 'Cozy', 'Top-Down', 'Relaxing', 'Controller', 'Nonlinear', 'Casual', 'Pixel Graphics', 'Cats', 'Family Friendly', 'Logic', 'Level Editor', 'Atmospheric', 'Nature', 'Retro', 'Singleplayer', 'Cute']",0-250
LUXOR: Mah Jong,https://store.steampowered.com/app/32110/LUXOR_Mah_Jong/?snr=1_7_7_230_150_919,9.99,31,93,"['Casual', 'Puzzle', 'Mahjong', 'Singleplayer']",0-250
Don't Get Bit,https://store.steampowered.com/app/1499180/Dont_Get_Bit/?snr=1_7_7_230_150_919,1.99,29,89,"['Turn-Based Strategy', 'Indie', 'Zombies', 'Story Rich', 'Singleplayer', 'Female Protagonist', 'Narration', 'Dark Humor', 'Multiple Endings', 'Post-apocalyptic', 'Survival', '2D', 'Top-Down', 'Hand-drawn', 'Strategy', 'Turn-Based Tactics', 'Turn-Based Combat', 'Hex Grid', 'Combat', 'Grid-Based Movement']",0-250
Dice & Dungeons,https://store.steampowered.com/app/1672780/Dice__Dungeons/?snr=1_7_7_230_150_919,2.19,32,68,"['Deckbuilding', 'Board Game', 'Card Battler', 'Strategy', 'Inventory Management', 'Strategy RPG', 'Card Game', 'RPG', 'Trading Card Game', 'Turn-Based Strategy', 'Dungeon Crawler', 'Mystery Dungeon', 'Turn-Based Tactics', 'Procedural Generation', 'Tabletop', 'Turn-Based Combat', 'Fantasy', 'Dragons', 'Singleplayer', '2.5D']",0-250
Dead Metal,https://store.steampowered.com/app/1783080/Dead_Metal/?snr=1_7_7_230_150_919,14.99,17,94,"['Early Access', 'Turn-Based Tactics', 'Roguelite', 'Dungeon Crawler', 'Perma Death', 'Turn-Based Strategy', 'RPG', 'Roguelike', 'Strategy', 'Character Customization', '2D', 'Procedural Generation', 'Turn-Based Combat', 'Pixel Graphics', 'Sci-fi', 'Space', 'Tactical', 'Class-Based', 'Crafting', 'Combat']",0-250
Department 42: The Mystery of the Nine,https://store.steampowered.com/app/1841040/Department_42_The_Mystery_of_the_Nine/?snr=1_7_7_230_150_919,5.99,12,58,"['Casual', 'Point & Click', 'Hidden Object', '2D', 'Investigation', 'Female Protagonist', 'Singleplayer', 'Mystery']",0-250
Last Threshold,https://store.steampowered.com/app/1840770/Last_Threshold/?snr=1_7_7_230_150_919,4.99,20,80,"['Horror', 'Lovecraftian', 'Psychedelic', 'Hand-drawn', 'Dark', 'Story Rich', '2D', 'Visual Novel', 'Choose Your Own Adventure', 'Conversation', 'Narration', 'RPG', 'Text-Based', 'Multiple Endings', 'Choices Matter', 'Stylized', 'Demons', 'Snow', 'Atmospheric', 'Mystery']",0-250
Seven Bullets Zombie Apocalypse,https://store.steampowered.com/app/1036900/Seven_Bullets_Zombie_Apocalypse/?snr=1_7_7_230_150_919,0.89,19,89,"['Action', 'Zombies', '2D', 'Pixel Graphics']",0-250
Doodle Harmony,https://store.steampowered.com/app/2606760/Doodle_Harmony/?snr=1_7_7_230_150_919,1.49,28,96,"['Creature Collector', 'Point & Click', 'Minimalist', 'Puzzle', 'Collectathon', 'Wholesome', 'Clicker', 'Cute', 'Hidden Object', 'Relaxing', 'Procedural Generation', 'Casual', 'Cozy', 'Cartoony', 'Exploration', 'Colorful', 'Hand-drawn', 'Family Friendly', 'Cats', 'Singleplayer']",0-250
Cooking Trip New Challenge,https://store.steampowered.com/app/1566820/Cooking_Trip_New_Challenge/?snr=1_7_7_230_150_919,4.99,13,84,"['Casual', 'Puzzle', 'Singleplayer', 'Indie', 'Time Management', 'Strategy', 'Adventure']",0-250
Hell Shuffle,https://store.steampowered.com/app/1334650/Hell_Shuffle/?snr=1_7_7_230_150_919,8.99,23,82,"['Early Access', 'Roguelite', 'Deckbuilding', 'Turn-Based Combat', 'Card Game', 'RPG', 'Roguelike', 'Turn-Based Strategy', 'Strategy', 'Card Battler', 'Trading Card Game', 'Colorful', 'Hand-drawn', 'Fantasy', 'Indie', 'Narration', 'Singleplayer', 'Party-Based RPG', 'Tactical RPG', 'Turn-Based Tactics']",0-250
Nexus Defenders,https://store.steampowered.com/app/2676390/Nexus_Defenders/?snr=1_7_7_230_150_919,2.99,22,90,"['Tower Defense', 'Real Time Tactics', 'Strategy', 'PvE', 'Singleplayer', 'Indie', 'Isometric', 'RTS', 'Story Rich', 'Futuristic', 'Top-Down', 'Narrative', 'Cyberpunk', 'Sci-fi', 'Linear', '3D', 'Touch-Friendly', 'Dark', 'Adventure', 'Drama']",0-250
VOENKOMAT,https://store.steampowered.com/app/1470430/VOENKOMAT/?snr=1_7_7_230_150_919,1.99,37,91,"['Side Scroller', 'Investigation', 'Life Sim', 'Real Time Tactics', 'Trivia', 'Interactive Fiction', 'Tutorial', 'Point & Click', 'God Game', 'Experimental', 'Detective', '2D', 'Story Rich', 'Parody', 'Lore-Rich', 'Funny', 'Dark Humor', 'Conversation', 'Nonlinear', 'War']",0-250
Detective Kobayashi - A Visual Novel,https://store.steampowered.com/app/1070220/Detective_Kobayashi__A_Visual_Novel/?snr=1_7_7_230_150_919,12.99,18,83,"['Detective', 'Crime', 'Mystery', 'Visual Novel', 'Point & Click', 'Puzzle', 'Anime', 'Adventure', 'Indie', 'Casual', 'Singleplayer', '2D', 'Investigation', 'Story Rich', 'Text-Based', 'RPG', 'JRPG', 'Choices Matter', 'Conversation', 'Multiple Endings']",0-250
